location,user_id,session_id,duration_hours,energy,start_date,start_time,end_date,end_time,start_hour,end_hour,month,day,duration_minutes,day_type,user_id_num
TRO_R,TRO_R_Bl2-8,TRO_R_4732,0.4136111,2.54,2019-12-09,18:11:47,2019-12-09,18:36:36,18,18,December,Monday,24.816666,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_3394,15.5475,4.81,2019-11-03,15:18:40,2019-11-04,06:51:31,15,6,November,Sunday,932.8499999999999,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_3554,1.834167,10.94,2019-11-07,16:09:31,2019-11-07,17:59:34,16,17,November,Thursday,110.05002,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_3353,8.186944,8.77,2019-11-01,23:00:31,2019-11-02,07:11:44,23,7,November,Friday,491.21664000000004,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4772,13.17667,20.85,2019-12-10,19:18:50,2019-12-11,08:29:26,19,8,December,Tuesday,790.6002,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2389,1.780556,11.11,2019-09-25,16:02:14,2019-09-25,17:49:04,16,17,September,Wednesday,106.83336,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4620,18.13833,16.95,2019-12-06,16:51:06,2019-12-07,10:59:24,16,10,December,Friday,1088.2998,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2505,2.745,17.18,2019-10-01,12:21:09,2019-10-01,15:05:51,12,15,October,Tuesday,164.70000000000002,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_3968,1.211667,7.57,2019-11-18,16:12:55,2019-11-18,17:25:37,16,17,November,Monday,72.70002000000001,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5223,3.953889,14.87,2019-12-22,13:57:44,2019-12-22,17:54:58,13,17,December,Sunday,237.23334,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_4981,13.73861,16.1,2019-12-16,17:02:13,2019-12-17,06:46:32,17,6,December,Monday,824.3166,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_6270,12.36694,9.18,2020-01-19,19:02:27,2020-01-20,07:24:28,19,7,January,Sunday,742.0164,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_3016,12.48389,10.14,2019-10-22,18:46:42,2019-10-23,07:15:44,18,7,October,Tuesday,749.0334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_3298,2.757778,17.02,2019-10-31,17:02:30,2019-10-31,19:47:58,17,19,October,Thursday,165.46668,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4756,0.8466667,5.29,2019-12-10,16:03:17,2019-12-10,16:54:05,16,16,December,Tuesday,50.800002,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4203,13.64667,11.31,2019-11-24,18:17:25,2019-11-25,07:56:13,18,7,November,Sunday,818.8002,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_5251,14.90722,2.31,2019-12-23,01:01:54,2019-12-23,15:56:20,1,15,December,Monday,894.4332,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2703,1.400833,8.73,2019-10-10,16:37:32,2019-10-10,18:01:35,16,18,October,Thursday,84.04998,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5992,2.258889,14.06,2020-01-13,15:48:56,2020-01-13,18:04:28,15,18,January,Monday,135.53334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2442,15.91056,11.99,2019-09-27,16:42:52,2019-09-28,08:37:30,16,8,September,Friday,954.6336,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5182,5.4025,2.1,2019-12-21,11:49:08,2019-12-21,17:13:17,11,17,December,Saturday,324.15,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_5924,18.59306,7.19,2020-01-11,15:15:10,2020-01-12,09:50:45,15,9,January,Saturday,1115.5836000000002,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_5439,11.43278,13.2,2019-12-28,23:59:53,2019-12-29,11:25:51,23,11,December,Saturday,685.9667999999999,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_5078,6.991389,3.6,2019-12-18,23:38:06,2019-12-19,06:37:35,23,6,December,Wednesday,419.48334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5294,11.02278,12.53,2019-12-23,23:41:33,2019-12-24,10:42:55,23,10,December,Monday,661.3667999999999,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_3107,15.69361,15.37,2019-10-25,18:38:27,2019-10-26,10:20:04,18,10,October,Friday,941.6166,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_6184,18.65917,15.96,2020-01-17,17:09:40,2020-01-18,11:49:13,17,11,January,Friday,1119.5502,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2546,1.991667,12.23,2019-10-03,16:52:34,2019-10-03,18:52:04,16,18,October,Thursday,119.50002,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_6093,13.47028,14.21,2020-01-15,17:02:23,2020-01-16,06:30:36,17,6,January,Wednesday,808.2168,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2787,2.127778,13.15,2019-10-14,16:20:23,2019-10-14,18:28:03,16,18,October,Monday,127.66668000000001,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2863,15.16861,14.26,2019-10-17,17:39:22,2019-10-18,08:49:29,17,8,October,Thursday,910.1166,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_3476,2.078056,13.03,2019-11-05,17:13:43,2019-11-05,19:18:24,17,19,November,Tuesday,124.68336000000001,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_3707,14.21111,15.77,2019-11-11,16:29:36,2019-11-12,06:42:16,16,6,November,Monday,852.6666,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5911,10.66083,11.18,2020-01-10,23:08:21,2020-01-11,09:48:00,23,9,January,Friday,639.6498,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2539,7.479722,14.19,2019-10-02,23:11:51,2019-10-03,06:40:38,23,6,October,Wednesday,448.78332,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_6630,0.5783333,3.58,2020-01-28,16:25:46,2020-01-28,17:00:28,16,17,January,Tuesday,34.699998,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5292,0.5388889,3.39,2019-12-23,21:25:02,2019-12-23,21:57:22,21,21,December,Monday,32.333334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4569,15.07944,15.92,2019-12-05,16:44:19,2019-12-06,07:49:05,16,7,December,Thursday,904.7664,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2400,9.535556,5.29,2019-09-25,21:26:35,2019-09-26,06:58:43,21,6,September,Wednesday,572.13336,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2526,2.901667,6.53,2019-10-02,16:03:25,2019-10-02,18:57:31,16,18,October,Wednesday,174.10002,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5968,14.31278,10.08,2020-01-12,16:44:57,2020-01-13,07:03:43,16,7,January,Sunday,858.7668,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_2659,13.71694,19.99,2019-10-08,17:23:02,2019-10-09,07:06:03,17,7,October,Tuesday,823.0164,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5137,19.85167,18.62,2019-12-20,14:22:57,2019-12-21,10:14:03,14,10,December,Friday,1191.1001999999999,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5303,2.921667,12.88,2019-12-24,11:48:49,2019-12-24,14:44:07,11,14,December,Tuesday,175.30002,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4805,12.74889,17.33,2019-12-11,18:03:16,2019-12-12,06:48:12,18,6,December,Wednesday,764.9334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_6475,14.60889,8.65,2020-01-24,16:26:24,2020-01-25,07:02:56,16,7,January,Friday,876.5334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_6379,12.72306,22.04,2020-01-22,18:18:53,2020-01-23,07:02:16,18,7,January,Wednesday,763.3836,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_2706,12.62889,5.68,2019-10-10,18:13:33,2019-10-11,06:51:17,18,6,October,Thursday,757.7334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4479,10.99472,11.97,2019-12-02,20:49:23,2019-12-03,07:49:04,20,7,December,Monday,659.6831999999999,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4843,13.05306,19.26,2019-12-12,17:49:15,2019-12-13,06:52:26,17,6,December,Thursday,783.1836000000001,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4450,5.646389,6.68,2019-12-02,09:43:12,2019-12-02,15:21:59,9,15,December,Monday,338.78334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4161,20.11417,12.99,2019-11-23,16:29:56,2019-11-24,12:36:47,16,12,November,Saturday,1206.8502,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_6228,19.01611,10.52,2020-01-18,18:48:11,2020-01-19,13:49:09,18,13,January,Saturday,1140.9666,Weekend,217
TRO_R,TRO_R_Bl2-8,TRO_R_3602,1.475,9.27,2019-11-08,16:57:27,2019-11-08,18:25:57,16,18,November,Friday,88.5,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_4331,13.97472,9.15,2019-11-28,17:24:43,2019-11-29,07:23:12,17,7,November,Thursday,838.4832,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_5543,13.26389,11.74,2020-01-01,17:24:23,2020-01-02,06:40:13,17,6,January,Wednesday,795.8334,Weekday,217
TRO_R,TRO_R_Bl2-8,TRO_R_6592,14.74222,17.94,2020-01-27,16:15:32,2020-01-28,07:00:04,16,7,January,Monday,884.5332,Weekday,217
TRO_R,TRO_R_Bl7-1,TRO_R_4949,0.6605556,4.62,2019-12-15,17:05:04,2019-12-15,17:44:42,17,17,December,Sunday,39.633336,Weekend,218
TRO_R,TRO_R_Bl7-1,TRO_R_3149,13.35139,63.3,2019-10-26,20:27:17,2019-10-27,08:48:22,20,8,October,Saturday,801.0834,Weekend,218
TRO_R,TRO_R_Bl7-1,TRO_R_5598,21.4675,57.72,2020-01-03,14:54:41,2020-01-04,12:22:44,14,12,January,Friday,1288.0500000000002,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_3792,11.98861,49.41,2019-11-13,20:44:11,2019-11-14,08:43:30,20,8,November,Wednesday,719.3166,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_1305,11.7225,42.65,2019-06-16,20:12:46,2019-06-17,07:56:07,20,7,June,Sunday,703.35,Weekend,218
TRO_R,TRO_R_Bl7-1,TRO_R_1104,10.14361,25.49,2019-05-28,21:47:55,2019-05-29,07:56:32,21,7,May,Tuesday,608.6166000000001,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_2772,11.48944,41.74,2019-10-13,20:23:58,2019-10-14,07:53:20,20,7,October,Sunday,689.3664,Weekend,218
TRO_R,TRO_R_Bl7-1,TRO_R_6144,12.77806,58.19,2020-01-16,19:01:26,2020-01-17,07:48:07,19,7,January,Thursday,766.6836,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_3455,9.631944,61.09,2019-11-04,22:02:47,2019-11-05,07:40:42,22,7,November,Monday,577.91664,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_2313,23.52167,58.03,2019-09-20,19:13:00,2019-09-21,18:44:18,19,18,September,Friday,1411.3002000000001,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_2311,0.3861111,2.61,2019-09-20,18:40:45,2019-09-20,19:03:55,18,19,September,Friday,23.166666,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_4585,10.885,60.12,2019-12-05,20:37:04,2019-12-06,07:30:10,20,7,December,Thursday,653.1,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_2666,12.94222,50.89,2019-10-08,20:23:04,2019-10-09,09:19:36,20,9,October,Tuesday,776.5332000000001,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_5315,1.793611,12.43,2019-12-24,16:06:05,2019-12-24,17:53:42,16,17,December,Tuesday,107.61666000000001,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_1153,7.847222,50.81,2019-06-03,00:22:58,2019-06-03,08:13:48,0,8,June,Monday,470.83332,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_4963,10.96444,60.93,2019-12-15,20:44:08,2019-12-16,07:42:00,20,7,December,Sunday,657.8664,Weekend,218
TRO_R,TRO_R_Bl7-1,TRO_R_6448,15.49,57.97,2020-01-23,22:38:21,2020-01-24,14:07:45,22,14,January,Thursday,929.4,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_5319,39.48222,51.03,2019-12-24,21:30:55,2019-12-26,12:59:51,21,12,December,Tuesday,2368.9332,Weekday,218
TRO_R,TRO_R_Bl7-1,TRO_R_3912,14.43306,56.93,2019-11-16,20:53:13,2019-11-17,11:19:12,20,11,November,Saturday,865.9835999999999,Weekend,218
TRO_R,TRO_R_MS1-1,TRO_R_3574,35.88861,5.04,2019-11-07,21:11:04,2019-11-09,09:04:23,21,9,November,Thursday,2153.3166,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3637,43.46222,2.96,2019-11-09,13:40:03,2019-11-11,09:07:47,13,9,November,Saturday,2607.7332,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_4586,15.34306,9.15,2019-12-05,21:44:05,2019-12-06,13:04:40,21,13,December,Thursday,920.5835999999999,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5853,23.33361,2.77,2020-01-09,16:59:59,2020-01-10,16:20:00,16,16,January,Thursday,1400.0166,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5729,16.54,2.09,2020-01-06,18:33:53,2020-01-07,11:06:17,18,11,January,Monday,992.4,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5517,2.4925,5.81,2019-12-31,14:38:28,2019-12-31,17:08:01,14,17,December,Tuesday,149.55,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3019,40.74722,1.83,2019-10-22,20:09:51,2019-10-24,12:54:41,20,12,October,Tuesday,2444.8332,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4142,16.32528,9.05,2019-11-22,19:43:25,2019-11-23,12:02:56,19,12,November,Friday,979.5168,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3337,19.52139,0.69,2019-11-01,16:21:04,2019-11-02,11:52:21,16,11,November,Friday,1171.2834,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4150,51.52667,2.64,2019-11-23,13:05:51,2019-11-25,16:37:27,13,16,November,Saturday,3091.6002000000003,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_4310,18.02389,5.72,2019-11-27,21:03:01,2019-11-28,15:04:27,21,15,November,Wednesday,1081.4334000000001,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5473,19.54472,9.29,2019-12-30,15:36:30,2019-12-31,11:09:11,15,11,December,Monday,1172.6832000000002,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_2799,67.03611,5.08,2019-10-14,19:55:41,2019-10-17,14:57:51,19,14,October,Monday,4022.1665999999996,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_6206,20.94778,6.12,2020-01-18,13:45:17,2020-01-19,10:42:09,13,10,January,Saturday,1256.8668,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_5769,14.38639,2.89,2020-01-07,20:29:27,2020-01-08,10:52:38,20,10,January,Tuesday,863.1834,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5099,18.72528,2.96,2019-12-19,17:58:39,2019-12-20,12:42:10,17,12,December,Thursday,1123.5168,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4279,11.64417,5.32,2019-11-26,21:23:52,2019-11-27,09:02:31,21,9,November,Tuesday,698.6502,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5526,88.65889,2.28,2019-12-31,18:06:55,2020-01-04,10:46:27,18,10,December,Tuesday,5319.5334,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4287,7.496667,4.56,2019-11-27,10:30:34,2019-11-27,18:00:22,10,18,November,Wednesday,449.80002,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3627,2.674167,3.27,2019-11-09,10:33:16,2019-11-09,13:13:43,10,13,November,Saturday,160.45002000000002,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_4433,100.4906,8.07,2019-12-01,15:27:14,2019-12-05,19:56:40,15,19,December,Sunday,6029.436,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_5787,26.10583,6.41,2020-01-08,14:25:45,2020-01-09,16:32:06,14,16,January,Wednesday,1566.3498,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4672,18.87028,3.69,2019-12-08,12:30:52,2019-12-09,07:23:05,12,7,December,Sunday,1132.2168000000001,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_3301,14.09528,6.11,2019-10-31,18:52:29,2019-11-01,08:58:12,18,8,October,Thursday,845.7168,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3891,2.556944,3.19,2019-11-16,13:05:02,2019-11-16,15:38:27,13,15,November,Saturday,153.41664,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_3769,49.42278,4.53,2019-11-13,12:49:17,2019-11-15,14:14:39,12,14,November,Wednesday,2965.3668000000002,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3731,22.25417,2.88,2019-11-12,13:39:19,2019-11-13,11:54:34,13,11,November,Tuesday,1335.2502,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3206,18.2375,5.22,2019-10-28,20:30:14,2019-10-29,14:44:29,20,14,October,Monday,1094.25,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4236,23.20861,1.87,2019-11-25,18:00:32,2019-11-26,17:13:03,18,17,November,Monday,1392.5166,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4267,2.566111,8.61,2019-11-26,18:03:33,2019-11-26,20:37:31,18,20,November,Tuesday,153.96666,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_2778,8.264167,8.65,2019-10-14,10:00:14,2019-10-14,18:16:05,10,18,October,Monday,495.85002000000003,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4716,4.162778,8.99,2019-12-09,11:50:18,2019-12-09,16:00:04,11,16,December,Monday,249.76668,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5070,19.71111,3.28,2019-12-18,20:29:14,2019-12-19,16:11:54,20,16,December,Wednesday,1182.6666,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_6738,1.331667,4.94,2020-01-30,18:09:56,2020-01-30,19:29:50,18,19,January,Thursday,79.90002,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3899,21.65278,6.1,2019-11-16,16:33:55,2019-11-17,14:13:05,16,14,November,Saturday,1299.1668,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_4061,3.136389,4.26,2019-11-21,10:51:14,2019-11-21,13:59:25,10,13,November,Thursday,188.18334,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5918,23.29833,6.16,2020-01-11,13:23:29,2020-01-12,12:41:23,13,12,January,Saturday,1397.8998,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_3230,16.57917,4.17,2019-10-29,17:31:48,2019-10-30,10:06:33,17,10,October,Tuesday,994.7502000000001,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3161,27.5225,9.13,2019-10-27,14:35:41,2019-10-28,18:07:02,14,18,October,Sunday,1651.3500000000001,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_2762,13.76861,9.09,2019-10-13,18:25:20,2019-10-14,08:11:27,18,8,October,Sunday,826.1166000000001,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_6251,21.29611,5.76,2020-01-19,13:10:03,2020-01-20,10:27:49,13,10,January,Sunday,1277.7666,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_5508,2.388333,5.34,2019-12-31,11:33:34,2019-12-31,13:56:52,11,13,December,Tuesday,143.29997999999998,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4605,24.25028,4.37,2019-12-06,14:46:58,2019-12-07,15:01:59,14,15,December,Friday,1455.0168,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3408,71.805,1.97,2019-11-03,19:05:45,2019-11-06,18:54:03,19,18,November,Sunday,4308.3,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_3528,21.98806,8.97,2019-11-06,19:51:56,2019-11-07,17:51:13,19,17,November,Wednesday,1319.2836,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_2722,22.85972,4.65,2019-10-11,17:10:18,2019-10-12,16:01:53,17,16,October,Friday,1371.5832,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4953,48.44944,9.1,2019-12-15,17:45:36,2019-12-17,18:12:34,17,18,December,Sunday,2906.9664000000002,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_6174,20.075,3.47,2020-01-17,15:51:47,2020-01-18,11:56:17,15,11,January,Friday,1204.5,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_3928,67.09778,5.86,2019-11-17,15:03:02,2019-11-20,10:08:54,15,10,November,Sunday,4025.8668,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_6656,8.208056,2.03,2020-01-28,20:34:28,2020-01-29,04:46:57,20,4,January,Tuesday,492.48335999999995,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_2742,18.51028,5.91,2019-10-12,17:27:54,2019-10-13,11:58:31,17,11,October,Saturday,1110.6168,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_3359,21.27778,8.85,2019-11-02,14:13:02,2019-11-03,11:29:42,14,11,November,Saturday,1276.6668,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_2614,119.66,9.21,2019-10-06,15:26:20,2019-10-11,15:05:56,15,15,October,Sunday,7179.599999999999,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_2953,50.60583,9.11,2019-10-20,15:39:46,2019-10-22,18:16:07,15,18,October,Sunday,3036.3498,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_6558,46.68556,9.07,2020-01-26,19:06:14,2020-01-28,17:47:22,19,17,January,Sunday,2801.1336,Weekend,219
TRO_R,TRO_R_MS1-1,TRO_R_2497,20.09833,9.05,2019-09-30,20:06:10,2019-10-01,16:12:04,20,16,September,Monday,1205.8998000000001,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_6746,11.40417,6.16,2020-01-30,19:49:17,2020-01-31,07:13:32,19,7,January,Thursday,684.2502000000001,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4713,0.8380556,3.11,2019-12-09,10:03:21,2019-12-09,10:53:38,10,10,December,Monday,50.283336,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_4731,49.83639,1.28,2019-12-09,17:45:38,2019-12-11,19:35:49,17,19,December,Monday,2990.1834,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5901,17.53583,2.21,2020-01-10,17:56:03,2020-01-11,11:28:12,17,11,January,Friday,1052.1498000000001,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_5019,11.42167,4.13,2019-12-17,19:26:24,2019-12-18,06:51:42,19,6,December,Tuesday,685.3002,Weekday,219
TRO_R,TRO_R_MS1-1,TRO_R_6389,17.51361,7.95,2020-01-22,20:02:03,2020-01-23,13:32:52,20,13,January,Wednesday,1050.8166,Weekday,219
TRO_R,TRO_R_MS1-2,TRO_R_2412,5.013889,11.32,2019-09-26,16:29:42,2019-09-26,21:30:32,16,21,September,Thursday,300.83333999999996,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_4505,12.01278,8.79,2019-12-03,20:14:20,2019-12-04,08:15:06,20,8,December,Tuesday,720.7668,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_6337,11.50028,11.26,2020-01-21,19:12:54,2020-01-22,06:42:55,19,6,January,Tuesday,690.0168,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_5477,2.15,7.83,2019-12-30,16:22:53,2019-12-30,18:31:53,16,18,December,Monday,129.0,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_3305,12.23222,15.87,2019-10-31,19:28:40,2019-11-01,07:42:36,19,7,October,Thursday,733.9331999999999,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_6223,1.096111,4.0,2020-01-18,17:10:46,2020-01-18,18:16:32,17,18,January,Saturday,65.76666,Weekend,220
TRO_R,TRO_R_MS1-2,TRO_R_6570,8.698056,11.76,2020-01-26,22:06:05,2020-01-27,06:47:58,22,6,January,Sunday,521.8833599999999,Weekend,220
TRO_R,TRO_R_MS1-2,TRO_R_2563,8.875556,14.23,2019-10-03,22:44:59,2019-10-04,07:37:31,22,7,October,Thursday,532.53336,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_4882,2.456944,7.53,2019-12-13,16:19:53,2019-12-13,18:47:18,16,18,December,Friday,147.41664,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_5840,0.5305556,1.93,2020-01-09,15:51:15,2020-01-09,16:23:05,15,16,January,Thursday,31.833336000000003,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_3244,10.41694,4.86,2019-10-29,21:45:25,2019-10-30,08:10:26,21,8,October,Tuesday,625.0164,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_3910,17.52556,11.32,2019-11-16,19:18:48,2019-11-17,12:50:20,19,12,November,Saturday,1051.5336,Weekend,220
TRO_R,TRO_R_MS1-2,TRO_R_4370,4.531111,8.51,2019-11-29,17:40:25,2019-11-29,22:12:17,17,22,November,Friday,271.86666,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_3600,32.65306,6.33,2019-11-08,16:23:49,2019-11-10,01:03:00,16,1,November,Friday,1959.1836000000003,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_5649,20.31167,10.47,2020-01-04,17:40:45,2020-01-05,13:59:27,17,13,January,Saturday,1218.7002,Weekend,220
TRO_R,TRO_R_MS1-2,TRO_R_6664,1.165,2.52,2020-01-29,07:03:30,2020-01-29,08:13:24,7,8,January,Wednesday,69.9,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_4783,19.47444,14.96,2019-12-10,22:23:17,2019-12-11,17:51:45,22,17,December,Tuesday,1168.4664,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_6485,3.418889,9.39,2020-01-24,17:46:47,2020-01-24,21:11:55,17,21,January,Friday,205.13334,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_6610,11.15889,11.17,2020-01-27,20:15:10,2020-01-28,07:24:42,20,7,January,Monday,669.5334,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_5062,12.51889,5.46,2019-12-18,18:53:39,2019-12-19,07:24:47,18,7,December,Wednesday,751.1334,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_5433,19.82528,2.25,2019-12-28,19:25:12,2019-12-29,15:14:43,19,15,December,Saturday,1189.5167999999999,Weekend,220
TRO_R,TRO_R_MS1-2,TRO_R_2721,7.905556,9.22,2019-10-11,16:27:00,2019-10-12,00:21:20,16,0,October,Friday,474.33335999999997,Weekday,220
TRO_R,TRO_R_MS1-2,TRO_R_6525,20.1825,5.8,2020-01-25,20:01:21,2020-01-26,16:12:18,20,16,January,Saturday,1210.95,Weekend,220
