location,user_id,session_id,duration_hours,energy,start_date,start_time,end_date,end_time,start_hour,end_hour,month,day,duration_minutes,day_type,user_id_num,abs_start,abs_end,arrival_hour
CH580,KR_U1230,KR5567,1.5,9.93,2021-12-18,17:22:00.0,2021-12-18,18:52:00.0,17,18,December,Saturday,90.0,Weekend,74,2021-12-18T17:22:00.0,2021-12-18T18:52:00.0,17.366666666666667
CH580,KR_U1230,KR5568,1.9833333333333334,13.14,2021-11-08,17:32:00.0,2021-11-08,19:31:00.0,17,19,November,Monday,119.0,Weekday,74,2021-11-08T17:32:00.0,2021-11-08T19:31:00.0,17.533333333333335
CH580,KR_U1230,KR5569,3.0833333333333335,20.77,2021-11-16,17:15:00.0,2021-11-16,20:20:00.0,17,20,November,Tuesday,185.0,Weekday,74,2021-11-16T17:15:00.0,2021-11-16T20:20:00.0,17.25
CH580,KR_U1230,KR5570,1.95,13.03,2021-11-24,17:28:00.0,2021-11-24,19:25:00.0,17,19,November,Wednesday,117.0,Weekday,74,2021-11-24T17:28:00.0,2021-11-24T19:25:00.0,17.466666666666665
CH580,KR_U1230,KR5571,1.2333333333333334,8.13,2021-10-19,17:27:00.0,2021-10-19,18:41:00.0,17,18,October,Tuesday,74.0,Weekday,74,2021-10-19T17:27:00.0,2021-10-19T18:41:00.0,17.45
CH580,KR_U1446,KR5572,2.25,15.1,2022-06-11,09:25:00.0,2022-06-11,11:40:00.0,9,11,June,Saturday,135.0,Weekend,75,2022-06-11T09:25:00.0,2022-06-11T11:40:00.0,9.416666666666666
CH580,KR_U1446,KR5573,3.0833333333333335,20.76,2022-06-15,16:12:00.0,2022-06-15,19:17:00.0,16,19,June,Wednesday,185.0,Weekday,75,2022-06-15T16:12:00.0,2022-06-15T19:17:00.0,16.2
CH580,KR_U1446,KR5574,1.8,11.98,2022-06-20,17:07:00.0,2022-06-20,18:55:00.0,17,18,June,Monday,108.0,Weekday,75,2022-06-20T17:07:00.0,2022-06-20T18:55:00.0,17.116666666666667
CH580,KR_U1446,KR5575,2.183333333333333,14.67,2022-05-06,17:16:00.0,2022-05-06,19:27:00.0,17,19,May,Friday,131.0,Weekday,75,2022-05-06T17:16:00.0,2022-05-06T19:27:00.0,17.266666666666666
CH580,KR_U1446,KR5576,1.9666666666666666,13.3,2022-05-24,17:34:00.0,2022-05-24,19:32:00.0,17,19,May,Tuesday,118.0,Weekday,75,2022-05-24T17:34:00.0,2022-05-24T19:32:00.0,17.566666666666666
CH580,KR_U1446,KR5577,0.9833333333333333,6.61,2022-05-30,17:29:00.0,2022-05-30,18:28:00.0,17,18,May,Monday,59.0,Weekday,75,2022-05-30T17:29:00.0,2022-05-30T18:28:00.0,17.483333333333334
CH580,KR_U1446,KR5578,2.6,17.52,2022-05-31,17:40:00.0,2022-05-31,20:16:00.0,17,20,May,Tuesday,156.0,Weekday,75,2022-05-31T17:40:00.0,2022-05-31T20:16:00.0,17.666666666666668
CH580,KR_U1446,KR5579,1.4333333333333333,9.51,2022-04-28,17:34:00.0,2022-04-28,19:00:00.0,17,19,April,Thursday,86.0,Weekday,75,2022-04-28T17:34:00.0,2022-04-28T19:00:00.0,17.566666666666666
CH580,KR_U1446,KR5580,1.4,9.36,2022-03-19,16:31:00.0,2022-03-19,17:55:00.0,16,17,March,Saturday,84.0,Weekend,75,2022-03-19T16:31:00.0,2022-03-19T17:55:00.0,16.516666666666666
CH580,KR_U1446,KR5581,0.85,5.68,2022-02-04,09:25:00.0,2022-02-04,10:16:00.0,9,10,February,Friday,51.0,Weekday,75,2022-02-04T09:25:00.0,2022-02-04T10:16:00.0,9.416666666666666
CH580,KR_U1446,KR5582,2.55,16.92,2022-01-06,16:18:00.0,2022-01-06,18:51:00.0,16,18,January,Thursday,153.0,Weekday,75,2022-01-06T16:18:00.0,2022-01-06T18:51:00.0,16.3
CH580,KR_U1446,KR5583,0.7333333333333333,4.85,2022-01-07,17:26:00.0,2022-01-07,18:10:00.0,17,18,January,Friday,44.0,Weekday,75,2022-01-07T17:26:00.0,2022-01-07T18:10:00.0,17.433333333333334
CH580,KR_U1446,KR5584,2.0,13.24,2021-11-19,17:09:00.0,2021-11-19,19:09:00.0,17,19,November,Friday,120.0,Weekday,75,2021-11-19T17:09:00.0,2021-11-19T19:09:00.0,17.15
CH581,KR_U127,KR5601,1.55,10.8,2022-09-26,16:42:00.0,2022-09-26,18:15:00.0,16,18,September,Monday,93.0,Weekday,65,2022-09-26T16:42:00.0,2022-09-26T18:15:00.0,16.7
CH581,KR_U127,KR5602,1.2333333333333334,8.56,2022-08-26,11:11:00.0,2022-08-26,12:25:00.0,11,12,August,Friday,74.0,Weekday,65,2022-08-26T11:11:00.0,2022-08-26T12:25:00.0,11.183333333333334
CH581,KR_U127,KR5603,0.35,2.46,2022-05-24,10:02:00.0,2022-05-24,10:23:00.0,10,10,May,Tuesday,21.0,Weekday,65,2022-05-24T10:02:00.0,2022-05-24T10:23:00.0,10.033333333333333
CH581,KR_U127,KR5604,1.4833333333333334,10.38,2022-05-25,16:55:00.0,2022-05-25,18:24:00.0,16,18,May,Wednesday,89.0,Weekday,65,2022-05-25T16:55:00.0,2022-05-25T18:24:00.0,16.916666666666668
CH581,KR_U127,KR5605,2.183333333333333,14.72,2022-03-23,15:14:00.0,2022-03-23,17:25:00.0,15,17,March,Wednesday,131.0,Weekday,65,2022-03-23T15:14:00.0,2022-03-23T17:25:00.0,15.233333333333333
CH581,KR_U127,KR5606,2.433333333333333,13.47,2021-12-10,15:20:00.0,2021-12-10,17:46:00.0,15,17,December,Friday,146.0,Weekday,65,2021-12-10T15:20:00.0,2021-12-10T17:46:00.0,15.333333333333334
CH581,KR_U434,KR5608,1.3666666666666667,9.41,2022-09-06,17:51:00.0,2022-09-06,19:13:00.0,17,19,September,Tuesday,82.0,Weekday,67,2022-09-06T17:51:00.0,2022-09-06T19:13:00.0,17.85
CH581,KR_U434,KR5609,2.316666666666667,16.06,2022-09-22,18:34:00.0,2022-09-22,20:53:00.0,18,20,September,Thursday,139.0,Weekday,67,2022-09-22T18:34:00.0,2022-09-22T20:53:00.0,18.566666666666666
CH581,KR_U434,KR5610,1.45,9.93,2022-09-20,17:57:00.0,2022-09-20,19:24:00.0,17,19,September,Tuesday,87.0,Weekday,67,2022-09-20T17:57:00.0,2022-09-20T19:24:00.0,17.95
CH581,KR_U434,KR5611,2.466666666666667,17.05,2022-08-02,18:52:00.0,2022-08-02,21:20:00.0,18,21,August,Tuesday,148.0,Weekday,67,2022-08-02T18:52:00.0,2022-08-02T21:20:00.0,18.866666666666667
CH581,KR_U434,KR5612,0.35,2.33,2022-08-02,08:20:00.0,2022-08-02,08:41:00.0,8,8,August,Tuesday,21.0,Weekday,67,2022-08-02T08:20:00.0,2022-08-02T08:41:00.0,8.333333333333334
CH581,KR_U434,KR5613,1.85,12.84,2022-08-29,18:41:00.0,2022-08-29,20:32:00.0,18,20,August,Monday,111.0,Weekday,67,2022-08-29T18:41:00.0,2022-08-29T20:32:00.0,18.683333333333334
CH581,KR_U434,KR5614,2.183333333333333,14.95,2022-07-22,17:44:00.0,2022-07-22,19:55:00.0,17,19,July,Friday,131.0,Weekday,67,2022-07-22T17:44:00.0,2022-07-22T19:55:00.0,17.733333333333334
CH581,KR_U434,KR5615,0.23333333333333334,1.5,2022-06-10,10:15:00.0,2022-06-10,10:29:00.0,10,10,June,Friday,14.0,Weekday,67,2022-06-10T10:15:00.0,2022-06-10T10:29:00.0,10.25
CH581,KR_U434,KR5616,1.9166666666666667,13.33,2022-06-10,17:54:00.0,2022-06-10,19:49:00.0,17,19,June,Friday,115.0,Weekday,67,2022-06-10T17:54:00.0,2022-06-10T19:49:00.0,17.9
CH581,KR_U434,KR5617,0.5333333333333333,3.76,2022-06-14,17:05:00.0,2022-06-14,17:37:00.0,17,17,June,Tuesday,32.0,Weekday,67,2022-06-14T17:05:00.0,2022-06-14T17:37:00.0,17.083333333333332
CH581,KR_U434,KR5618,0.55,3.77,2022-06-15,14:42:00.0,2022-06-15,15:15:00.0,14,15,June,Wednesday,33.0,Weekday,67,2022-06-15T14:42:00.0,2022-06-15T15:15:00.0,14.7
CH581,KR_U434,KR5619,3.0166666666666666,20.76,2022-06-17,17:19:00.0,2022-06-17,20:20:00.0,17,20,June,Friday,181.0,Weekday,67,2022-06-17T17:19:00.0,2022-06-17T20:20:00.0,17.316666666666666
CH581,KR_U434,KR5620,1.45,10.03,2022-06-20,16:44:00.0,2022-06-20,18:11:00.0,16,18,June,Monday,87.0,Weekday,67,2022-06-20T16:44:00.0,2022-06-20T18:11:00.0,16.733333333333334
CH581,KR_U434,KR5621,2.1666666666666665,14.83,2022-06-23,17:34:00.0,2022-06-23,19:44:00.0,17,19,June,Thursday,130.0,Weekday,67,2022-06-23T17:34:00.0,2022-06-23T19:44:00.0,17.566666666666666
CH581,KR_U434,KR5622,1.2166666666666666,8.33,2022-05-06,16:56:00.0,2022-05-06,18:09:00.0,16,18,May,Friday,73.0,Weekday,67,2022-05-06T16:56:00.0,2022-05-06T18:09:00.0,16.933333333333334
CH581,KR_U434,KR5623,1.0666666666666667,7.41,2022-05-18,17:21:00.0,2022-05-18,18:25:00.0,17,18,May,Wednesday,64.0,Weekday,67,2022-05-18T17:21:00.0,2022-05-18T18:25:00.0,17.35
CH581,KR_U434,KR5624,0.8333333333333334,5.82,2022-05-19,15:57:00.0,2022-05-19,16:47:00.0,15,16,May,Thursday,50.0,Weekday,67,2022-05-19T15:57:00.0,2022-05-19T16:47:00.0,15.95
CH581,KR_U434,KR5625,0.48333333333333334,3.35,2022-04-13,17:24:00.0,2022-04-13,17:53:00.0,17,17,April,Wednesday,29.0,Weekday,67,2022-04-13T17:24:00.0,2022-04-13T17:53:00.0,17.4
CH581,KR_U434,KR5626,0.8833333333333333,5.81,2022-03-02,16:12:00.0,2022-03-02,17:05:00.0,16,17,March,Wednesday,53.0,Weekday,67,2022-03-02T16:12:00.0,2022-03-02T17:05:00.0,16.2
CH581,KR_U434,KR5627,1.4166666666666667,9.12,2022-03-04,10:36:00.0,2022-03-04,12:01:00.0,10,12,March,Friday,85.0,Weekday,67,2022-03-04T10:36:00.0,2022-03-04T12:01:00.0,10.6
CH581,KR_U434,KR5628,1.8,11.19,2022-03-15,18:14:00.0,2022-03-15,20:02:00.0,18,20,March,Tuesday,108.0,Weekday,67,2022-03-15T18:14:00.0,2022-03-15T20:02:00.0,18.233333333333334
CH581,KR_U434,KR5629,0.4166666666666667,2.34,2022-02-09,09:37:00.0,2022-02-09,10:02:00.0,9,10,February,Wednesday,25.0,Weekday,67,2022-02-09T09:37:00.0,2022-02-09T10:02:00.0,9.616666666666667
CH581,KR_U434,KR5630,2.5833333333333335,17.28,2022-02-16,15:50:00.0,2022-02-16,18:25:00.0,15,18,February,Wednesday,155.0,Weekday,67,2022-02-16T15:50:00.0,2022-02-16T18:25:00.0,15.833333333333334
CH581,KR_U434,KR5631,1.5833333333333333,10.21,2022-02-22,17:44:00.0,2022-02-22,19:19:00.0,17,19,February,Tuesday,95.0,Weekday,67,2022-02-22T17:44:00.0,2022-02-22T19:19:00.0,17.733333333333334
CH581,KR_U434,KR5632,0.9666666666666667,5.74,2022-01-03,15:13:00.0,2022-01-03,16:11:00.0,15,16,January,Monday,58.0,Weekday,67,2022-01-03T15:13:00.0,2022-01-03T16:11:00.0,15.216666666666667
CH581,KR_U434,KR5633,2.9833333333333334,20.76,2022-01-06,18:11:00.0,2022-01-06,21:10:00.0,18,21,January,Thursday,179.0,Weekday,67,2022-01-06T18:11:00.0,2022-01-06T21:10:00.0,18.183333333333334
CH581,KR_U434,KR5634,0.8833333333333333,6.07,2022-01-07,09:31:00.0,2022-01-07,10:24:00.0,9,10,January,Friday,53.0,Weekday,67,2022-01-07T09:31:00.0,2022-01-07T10:24:00.0,9.516666666666667
CH581,KR_U434,KR5635,1.0666666666666667,7.33,2022-01-20,09:47:00.0,2022-01-20,10:51:00.0,9,10,January,Thursday,64.0,Weekday,67,2022-01-20T09:47:00.0,2022-01-20T10:51:00.0,9.783333333333333
CH581,KR_U434,KR5636,1.6666666666666667,10.4,2021-12-02,17:25:00.0,2021-12-02,19:05:00.0,17,19,December,Thursday,100.0,Weekday,67,2021-12-02T17:25:00.0,2021-12-02T19:05:00.0,17.416666666666668
CH581,KR_U434,KR5637,2.6666666666666665,16.96,2021-12-07,18:00:00.0,2021-12-07,20:40:00.0,18,20,December,Tuesday,160.0,Weekday,67,2021-12-07T18:00:00.0,2021-12-07T20:40:00.0,18.0
CH581,KR_U434,KR5638,2.6666666666666665,18.11,2021-12-16,16:37:00.0,2021-12-16,19:17:00.0,16,19,December,Thursday,160.0,Weekday,67,2021-12-16T16:37:00.0,2021-12-16T19:17:00.0,16.616666666666667
CH581,KR_U434,KR5639,3.033333333333333,20.76,2021-12-17,18:02:00.0,2021-12-17,21:04:00.0,18,21,December,Friday,182.0,Weekday,67,2021-12-17T18:02:00.0,2021-12-17T21:04:00.0,18.033333333333335
CH581,KR_U434,KR5640,2.3833333333333333,15.35,2021-12-22,17:34:00.0,2021-12-22,19:57:00.0,17,19,December,Wednesday,143.0,Weekday,67,2021-12-22T17:34:00.0,2021-12-22T19:57:00.0,17.566666666666666
CH581,KR_U434,KR5641,1.8833333333333333,13.13,2021-11-01,17:45:00.0,2021-11-01,19:38:00.0,17,19,November,Monday,113.0,Weekday,67,2021-11-01T17:45:00.0,2021-11-01T19:38:00.0,17.75
CH581,KR_U434,KR5642,0.4666666666666667,3.27,2021-11-18,17:07:00.0,2021-11-18,17:35:00.0,17,17,November,Thursday,28.0,Weekday,67,2021-11-18T17:07:00.0,2021-11-18T17:35:00.0,17.116666666666667
CH581,KR_U434,KR5643,2.5833333333333335,16.31,2021-11-30,15:59:00.0,2021-11-30,18:34:00.0,15,18,November,Tuesday,155.0,Weekday,67,2021-11-30T15:59:00.0,2021-11-30T18:34:00.0,15.983333333333333
CH581,KR_U434,KR5644,2.066666666666667,14.28,2021-10-06,09:54:00.0,2021-10-06,11:58:00.0,9,11,October,Wednesday,124.00000000000001,Weekday,67,2021-10-06T09:54:00.0,2021-10-06T11:58:00.0,9.9
CH581,KR_U434,KR5645,2.8666666666666667,20.04,2021-10-08,09:46:00.0,2021-10-08,12:38:00.0,9,12,October,Friday,172.0,Weekday,67,2021-10-08T09:46:00.0,2021-10-08T12:38:00.0,9.766666666666667
CH581,KR_U434,KR5646,0.5,3.45,2021-10-13,18:01:00.0,2021-10-13,18:31:00.0,18,18,October,Wednesday,30.0,Weekday,67,2021-10-13T18:01:00.0,2021-10-13T18:31:00.0,18.016666666666666
CH581,KR_U434,KR5647,2.1,14.54,2021-10-14,18:34:00.0,2021-10-14,20:40:00.0,18,20,October,Thursday,126.0,Weekday,67,2021-10-14T18:34:00.0,2021-10-14T20:40:00.0,18.566666666666666
CH581,KR_U1222,KR5653,9.633333333333333,3.88,2022-07-02,17:35:00.0,2022-07-03,03:13:00.0,17,3,July,Saturday,578.0,Weekend,69,2022-07-02T17:35:00.0,2022-07-03T03:13:00.0,17.583333333333332
CH581,KR_U1222,KR5654,10.183333333333334,8.99,2022-07-07,17:59:00.0,2022-07-08,04:10:00.0,17,4,July,Thursday,611.0,Weekday,69,2022-07-07T17:59:00.0,2022-07-08T04:10:00.0,17.983333333333334
CH581,KR_U1222,KR5655,2.716666666666667,18.24,2022-06-05,16:28:00.0,2022-06-05,19:11:00.0,16,19,June,Sunday,163.0,Weekend,69,2022-06-05T16:28:00.0,2022-06-05T19:11:00.0,16.466666666666665
CH581,KR_U1222,KR5656,1.2166666666666666,8.18,2022-06-21,18:04:00.0,2022-06-21,19:17:00.0,18,19,June,Tuesday,73.0,Weekday,69,2022-06-21T18:04:00.0,2022-06-21T19:17:00.0,18.066666666666666
CH581,KR_U1222,KR5657,2.0166666666666666,13.49,2022-05-09,18:00:00.0,2022-05-09,20:01:00.0,18,20,May,Monday,121.0,Weekday,69,2022-05-09T18:00:00.0,2022-05-09T20:01:00.0,18.0
CH581,KR_U1222,KR5658,1.4666666666666666,9.81,2022-05-28,16:58:00.0,2022-05-28,18:26:00.0,16,18,May,Saturday,88.0,Weekend,69,2022-05-28T16:58:00.0,2022-05-28T18:26:00.0,16.966666666666665
CH581,KR_U1222,KR5659,1.95,13.1,2022-04-05,17:43:00.0,2022-04-05,19:40:00.0,17,19,April,Tuesday,117.0,Weekday,69,2022-04-05T17:43:00.0,2022-04-05T19:40:00.0,17.716666666666665
CH581,KR_U1222,KR5660,2.683333333333333,18.19,2022-03-25,19:24:00.0,2022-03-25,22:05:00.0,19,22,March,Friday,161.0,Weekday,69,2022-03-25T19:24:00.0,2022-03-25T22:05:00.0,19.4
CH581,KR_U1222,KR5661,1.6666666666666667,11.11,2022-03-28,18:55:00.0,2022-03-28,20:35:00.0,18,20,March,Monday,100.0,Weekday,69,2022-03-28T18:55:00.0,2022-03-28T20:35:00.0,18.916666666666668
CH581,KR_U1222,KR5662,2.216666666666667,14.7,2022-02-07,17:24:00.0,2022-02-07,19:37:00.0,17,19,February,Monday,133.0,Weekday,69,2022-02-07T17:24:00.0,2022-02-07T19:37:00.0,17.4
CH581,KR_U1222,KR5663,2.3666666666666667,15.74,2022-02-18,17:32:00.0,2022-02-18,19:54:00.0,17,19,February,Friday,142.0,Weekday,69,2022-02-18T17:32:00.0,2022-02-18T19:54:00.0,17.533333333333335
CH581,KR_U1222,KR5664,2.25,14.83,2022-02-24,17:34:00.0,2022-02-24,19:49:00.0,17,19,February,Thursday,135.0,Weekday,69,2022-02-24T17:34:00.0,2022-02-24T19:49:00.0,17.566666666666666
CH581,KR_U1222,KR5665,1.65,10.87,2022-01-19,17:34:00.0,2022-01-19,19:13:00.0,17,19,January,Wednesday,99.0,Weekday,69,2022-01-19T17:34:00.0,2022-01-19T19:13:00.0,17.566666666666666
CH581,KR_U1222,KR5666,1.9166666666666667,12.78,2021-11-03,17:52:00.0,2021-11-03,19:47:00.0,17,19,November,Wednesday,115.0,Weekday,69,2021-11-03T17:52:00.0,2021-11-03T19:47:00.0,17.866666666666667
CH581,KR_U1222,KR5667,2.4166666666666665,16.06,2021-11-09,17:43:00.0,2021-11-09,20:08:00.0,17,20,November,Tuesday,145.0,Weekday,69,2021-11-09T17:43:00.0,2021-11-09T20:08:00.0,17.716666666666665
CH581,KR_U1222,KR5668,1.7166666666666666,11.38,2021-11-15,17:18:00.0,2021-11-15,19:01:00.0,17,19,November,Monday,103.0,Weekday,69,2021-11-15T17:18:00.0,2021-11-15T19:01:00.0,17.3
CH581,KR_U1222,KR5669,1.5833333333333333,10.41,2021-11-19,17:10:00.0,2021-11-19,18:45:00.0,17,18,November,Friday,95.0,Weekday,69,2021-11-19T17:10:00.0,2021-11-19T18:45:00.0,17.166666666666668
CH581,KR_U1222,KR5670,2.0,13.14,2021-11-23,17:37:00.0,2021-11-23,19:37:00.0,17,19,November,Tuesday,120.0,Weekday,69,2021-11-23T17:37:00.0,2021-11-23T19:37:00.0,17.616666666666667
CH581,KR_U1222,KR5671,2.2,14.78,2021-10-01,17:41:00.0,2021-10-01,19:53:00.0,17,19,October,Friday,132.0,Weekday,69,2021-10-01T17:41:00.0,2021-10-01T19:53:00.0,17.683333333333334
CH581,KR_U1222,KR5672,1.3333333333333333,8.88,2021-10-05,18:03:00.0,2021-10-05,19:23:00.0,18,19,October,Tuesday,80.0,Weekday,69,2021-10-05T18:03:00.0,2021-10-05T19:23:00.0,18.05
CH581,KR_U1222,KR5673,1.45,9.61,2021-10-21,18:06:00.0,2021-10-21,19:33:00.0,18,19,October,Thursday,87.0,Weekday,69,2021-10-21T18:06:00.0,2021-10-21T19:33:00.0,18.1
CH581,KR_U1225,KR5675,10.583333333333334,9.1,2022-07-01,17:35:00.0,2022-07-02,04:10:00.0,17,4,July,Friday,635.0,Weekday,71,2022-07-01T17:35:00.0,2022-07-02T04:10:00.0,17.583333333333332
CH581,KR_U1225,KR5676,2.283333333333333,15.29,2022-07-08,17:50:00.0,2022-07-08,20:07:00.0,17,20,July,Friday,137.0,Weekday,71,2022-07-08T17:50:00.0,2022-07-08T20:07:00.0,17.833333333333332
CH581,KR_U1225,KR5677,2.6666666666666665,17.99,2022-05-10,17:53:00.0,2022-05-10,20:33:00.0,17,20,May,Tuesday,160.0,Weekday,71,2022-05-10T17:53:00.0,2022-05-10T20:33:00.0,17.883333333333333
CH581,KR_U1225,KR5678,1.1,7.44,2022-05-13,17:30:00.0,2022-05-13,18:36:00.0,17,18,May,Friday,66.0,Weekday,71,2022-05-13T17:30:00.0,2022-05-13T18:36:00.0,17.5
CH581,KR_U1225,KR5679,1.8,12.1,2022-05-20,18:04:00.0,2022-05-20,19:52:00.0,18,19,May,Friday,108.0,Weekday,71,2022-05-20T18:04:00.0,2022-05-20T19:52:00.0,18.066666666666666
CH581,KR_U1225,KR5680,1.2166666666666666,8.21,2022-05-26,17:20:00.0,2022-05-26,18:33:00.0,17,18,May,Thursday,73.0,Weekday,71,2022-05-26T17:20:00.0,2022-05-26T18:33:00.0,17.333333333333332
CH581,KR_U1225,KR5681,1.2666666666666666,8.43,2022-05-27,17:29:00.0,2022-05-27,18:45:00.0,17,18,May,Friday,76.0,Weekday,71,2022-05-27T17:29:00.0,2022-05-27T18:45:00.0,17.483333333333334
CH581,KR_U1225,KR5682,1.45,9.77,2022-04-08,17:40:00.0,2022-04-08,19:07:00.0,17,19,April,Friday,87.0,Weekday,71,2022-04-08T17:40:00.0,2022-04-08T19:07:00.0,17.666666666666668
CH581,KR_U1225,KR5683,2.316666666666667,15.55,2022-04-22,17:39:00.0,2022-04-22,19:58:00.0,17,19,April,Friday,139.0,Weekday,71,2022-04-22T17:39:00.0,2022-04-22T19:58:00.0,17.65
CH581,KR_U1225,KR5684,1.1,7.5,2022-04-23,17:07:00.0,2022-04-23,18:13:00.0,17,18,April,Saturday,66.0,Weekend,71,2022-04-23T17:07:00.0,2022-04-23T18:13:00.0,17.116666666666667
CH581,KR_U1225,KR5685,0.4,2.74,2022-04-25,17:37:00.0,2022-04-25,18:01:00.0,17,18,April,Monday,24.0,Weekday,71,2022-04-25T17:37:00.0,2022-04-25T18:01:00.0,17.616666666666667
CH581,KR_U1225,KR5686,1.1333333333333333,7.68,2022-04-27,17:45:00.0,2022-04-27,18:53:00.0,17,18,April,Wednesday,68.0,Weekday,71,2022-04-27T17:45:00.0,2022-04-27T18:53:00.0,17.75
CH581,KR_U1225,KR5687,1.6333333333333333,11.03,2022-04-28,17:59:00.0,2022-04-28,19:37:00.0,17,19,April,Thursday,98.0,Weekday,71,2022-04-28T17:59:00.0,2022-04-28T19:37:00.0,17.983333333333334
CH581,KR_U1225,KR5688,1.3,8.86,2022-04-29,17:40:00.0,2022-04-29,18:58:00.0,17,18,April,Friday,78.0,Weekday,71,2022-04-29T17:40:00.0,2022-04-29T18:58:00.0,17.666666666666668
CH581,KR_U1225,KR5689,2.5833333333333335,17.39,2022-03-04,17:30:00.0,2022-03-04,20:05:00.0,17,20,March,Friday,155.0,Weekday,71,2022-03-04T17:30:00.0,2022-03-04T20:05:00.0,17.5
CH581,KR_U1225,KR5690,1.4,9.32,2022-03-08,17:35:00.0,2022-03-08,18:59:00.0,17,18,March,Tuesday,84.0,Weekday,71,2022-03-08T17:35:00.0,2022-03-08T18:59:00.0,17.583333333333332
CH581,KR_U1225,KR5691,2.4833333333333334,16.82,2022-03-13,15:53:00.0,2022-03-13,18:22:00.0,15,18,March,Sunday,149.0,Weekend,71,2022-03-13T15:53:00.0,2022-03-13T18:22:00.0,15.883333333333333
CH581,KR_U1225,KR5692,1.7333333333333334,11.57,2022-01-25,17:32:00.0,2022-01-25,19:16:00.0,17,19,January,Tuesday,104.0,Weekday,71,2022-01-25T17:32:00.0,2022-01-25T19:16:00.0,17.533333333333335
CH581,KR_U1225,KR5693,1.65,10.93,2021-12-21,18:21:00.0,2021-12-21,20:00:00.0,18,20,December,Tuesday,99.0,Weekday,71,2021-12-21T18:21:00.0,2021-12-21T20:00:00.0,18.35
CH581,KR_U1225,KR5694,1.8666666666666667,12.51,2021-12-24,17:24:00.0,2021-12-24,19:16:00.0,17,19,December,Friday,112.0,Weekday,71,2021-12-24T17:24:00.0,2021-12-24T19:16:00.0,17.4
CH581,KR_U1225,KR5695,2.4,16.13,2021-12-31,17:48:00.0,2021-12-31,20:12:00.0,17,20,December,Friday,144.0,Weekday,71,2021-12-31T17:48:00.0,2021-12-31T20:12:00.0,17.8
CH581,KR_U1225,KR5696,1.8,11.95,2021-11-22,17:52:00.0,2021-11-22,19:40:00.0,17,19,November,Monday,108.0,Weekday,71,2021-11-22T17:52:00.0,2021-11-22T19:40:00.0,17.866666666666667
CH581,KR_U1225,KR5697,3.0833333333333335,20.76,2021-10-08,18:44:00.0,2021-10-08,21:49:00.0,18,21,October,Friday,185.0,Weekday,71,2021-10-08T18:44:00.0,2021-10-08T21:49:00.0,18.733333333333334
CH581,KR_U1225,KR5698,0.38333333333333336,2.56,2021-10-13,09:07:00.0,2021-10-13,09:30:00.0,9,9,October,Wednesday,23.0,Weekday,71,2021-10-13T09:07:00.0,2021-10-13T09:30:00.0,9.116666666666667
CH581,KR_U1225,KR5699,2.933333333333333,19.67,2021-10-16,17:35:00.0,2021-10-16,20:31:00.0,17,20,October,Saturday,176.0,Weekend,71,2021-10-16T17:35:00.0,2021-10-16T20:31:00.0,17.583333333333332
CH581,KR_U1225,KR5700,1.3166666666666667,8.69,2021-10-23,16:56:00.0,2021-10-23,18:15:00.0,16,18,October,Saturday,79.0,Weekend,71,2021-10-23T16:56:00.0,2021-10-23T18:15:00.0,16.933333333333334
CH581,KR_U1228,KR5701,2.1333333333333333,14.12,2022-07-16,17:32:00.0,2022-07-16,19:40:00.0,17,19,July,Saturday,128.0,Weekend,72,2022-07-16T17:32:00.0,2022-07-16T19:40:00.0,17.533333333333335
CH581,KR_U1228,KR5702,1.1833333333333333,7.73,2022-07-18,18:19:00.0,2022-07-18,19:30:00.0,18,19,July,Monday,71.0,Weekday,72,2022-07-18T18:19:00.0,2022-07-18T19:30:00.0,18.316666666666666
CH581,KR_U1228,KR5703,1.9,12.58,2022-06-22,18:42:00.0,2022-06-22,20:36:00.0,18,20,June,Wednesday,114.0,Weekday,72,2022-06-22T18:42:00.0,2022-06-22T20:36:00.0,18.7
CH581,KR_U1228,KR5704,3.1,20.76,2022-05-01,17:36:00.0,2022-05-01,20:42:00.0,17,20,May,Sunday,186.0,Weekend,72,2022-05-01T17:36:00.0,2022-05-01T20:42:00.0,17.6
CH581,KR_U1228,KR5705,0.6833333333333333,4.54,2022-04-16,18:08:00.0,2022-04-16,18:49:00.0,18,18,April,Saturday,41.0,Weekend,72,2022-04-16T18:08:00.0,2022-04-16T18:49:00.0,18.133333333333333
CH581,KR_U1228,KR5706,0.85,5.63,2022-03-14,18:34:00.0,2022-03-14,19:25:00.0,18,19,March,Monday,51.0,Weekday,72,2022-03-14T18:34:00.0,2022-03-14T19:25:00.0,18.566666666666666
CH581,KR_U1228,KR5707,1.2166666666666666,8.16,2022-03-17,17:50:00.0,2022-03-17,19:03:00.0,17,19,March,Thursday,73.0,Weekday,72,2022-03-17T17:50:00.0,2022-03-17T19:03:00.0,17.833333333333332
CH581,KR_U1228,KR5708,1.5,9.84,2022-02-03,17:55:00.0,2022-02-03,19:25:00.0,17,19,February,Thursday,90.0,Weekday,72,2022-02-03T17:55:00.0,2022-02-03T19:25:00.0,17.916666666666668
CH581,KR_U1228,KR5709,2.0,13.22,2022-02-08,18:07:00.0,2022-02-08,20:07:00.0,18,20,February,Tuesday,120.0,Weekday,72,2022-02-08T18:07:00.0,2022-02-08T20:07:00.0,18.116666666666667
